YEAR,MO,kt_avg,T2M_avg,WS10M_avg,State,kt_max,T2M_max,WS10M_max,kt_min,T2M_min,WS10M_min,unqid
2010,12,0.515997611,8.602114695,3.261445639,Arizona,0.73,19.61,9.7,0.11,0.01,0.87,2010_12_Arizona
2010,12,0.47235023,4.626705069,2.773894009,Arkansas,0.71,17.34,9.09,0.09,0.03,0.67,2010_12_Arkansas
2010,12,0.438497067,8.319985337,3.347060117,California,0.73,20.17,15.25,0.06,0.01,0.59,2010_12_California
2010,12,0.530103687,3.924988479,3.733675115,Colorado,0.81,25.25,9.37,0.08,0,0.81,2010_12_Colorado
2010,12,0.474516129,3.727741935,3.071612903,Connecticut,0.67,10.73,6.33,0.12,0.35,1,2010_12_Connecticut
2010,12,0.501290323,2.100645161,5.479032258,Delaware,0.74,10.69,10.13,0.14,0.04,1.5,2010_12_Delaware
2010,12,0.597369727,11.72399504,3.973920596,Florida,0.75,21.14,12.38,0.18,0.1,0.8,2010_12_Florida
2010,12,0.532208437,4.823746898,3.135955335,Georgia,0.72,15.31,8.09,0.13,0.02,0.73,2010_12_Georgia
2010,12,0.405120968,5.391002304,2.987073733,Idaho,0.76,24.83,9.65,0.1,0,0.58,2010_12_Idaho
2010,12,0.368649194,5.368245968,4.721491935,Illinois,0.72,18.78,12.52,0.09,0,1.5,2010_12_Illinois
2010,12,0.368136201,4.458781362,4.394516129,Indiana,0.69,11.91,9.53,0.09,0.01,1.02,2010_12_Indiana
2010,12,0.389677419,7.616814516,4.93375,Iowa,0.72,22.73,12.97,0.1,0.09,1.32,2010_12_Iowa
2010,12,0.535345622,2.860230415,4.292073733,Kansas,0.7,13.62,11.36,0.11,0,0.96,2010_12_Kansas
2010,12,0.395774194,3.544129032,2.971258065,Kentucky,0.7,13.79,7.84,0.14,0.01,0.66,2010_12_Kentucky
2010,12,0.516693548,9.0175,3.080645161,Louisiana,0.71,19.02,8.43,0.11,0.05,0.56,2010_12_Louisiana
2010,12,0.372768817,6.57061828,3.536397849,Maine,0.72,16.87,13.83,0.09,0,0.77,2010_12_Maine
2010,12,0.487258065,2.357096774,5.619516129,Maryland,0.74,12.11,11.22,0.12,0.02,1.46,2010_12_Maryland
2010,12,0.46516129,4.20516129,3.355698925,Massachusetts,0.72,10.62,8.89,0.15,0.11,0.86,2010_12_Massachusetts
2010,12,0.38383871,7.051774194,5.290849462,Michigan,0.73,20.03,18.18,0.11,0.02,0.48,2010_12_Michigan
2010,12,0.43442055,12.97904421,4.060035842,Minnesota,0.76,26.36,12.02,0.03,0.04,0.62,2010_12_Minnesota
2010,12,0.502208437,5.958362283,3.049826303,Mississippi,0.72,18.27,9.18,0.16,0.05,0.63,2010_12_Mississippi
2010,12,0.454091681,3.462207131,3.902767402,Missouri,0.7,14.45,12.59,0.13,0,0.88,2010_12_Missouri
2010,12,0.404028935,8.051284119,3.423604218,Montana,0.74,26,9.86,0.12,0.01,0.59,2010_12_Montana
2010,12,0.501697055,3.763225806,4.67826087,Nebraska,0.72,18.98,13.96,0.1,0,1.02,2010_12_Nebraska
2010,12,0.431252887,3.396248507,3.664516129,Nevada,0.75,21.64,9.41,0.1,0,0.88,2010_12_Nevada
2010,12,0.383387097,6.546612903,3.089354839,New Hampshire,0.66,13.57,6.14,0.11,0.38,0.93,2010_12_New Hampshire
2010,12,0.464516129,3.857903226,3.52,New Jersey,0.67,10.34,7.63,0.12,0.1,1.07,2010_12_New Jersey
2010,12,0.575989247,5.419935484,4.032064516,New Mexico,0.74,15.53,11.21,0.14,0.04,0.72,2010_12_New Mexico
2010,12,0.385165252,6.280848896,3.514923599,New York,0.72,15.28,8.97,0.11,0.05,0.61,2010_12_New York
2010,12,0.499792627,2.870852535,3.124792627,North Carolina,0.77,15.46,7.39,0.08,0.01,0.62,2010_12_North Carolina
2010,12,0.396567702,13.45585095,4.567508343,North Dakota,0.74,25.98,11.31,0.07,0.37,0.88,2010_12_North Dakota
2010,12,0.377204301,5.228790323,4.183575269,Ohio,0.69,15.13,10,0.09,0.01,0.76,2010_12_Ohio
2010,12,0.525423387,4.713064516,3.981471774,Oklahoma,0.7,14.56,9.53,0.13,0,0.9,2010_12_Oklahoma
2010,12,0.355612577,4.440391007,4.151143695,Oregon,0.75,20.67,14.63,0.07,0,0.5,2010_12_Oregon
2010,12,0.426172043,4.944633431,3.389530792,Pennsylvania,0.74,11.99,11.59,0.11,0.07,1.05,2010_12_Pennsylvania
2010,12,0.525842294,3.429426523,2.855985663,South Carolina,0.72,13.17,7.75,0.15,0.01,0.61,2010_12_South Carolina
2010,12,0.429492492,7.410846774,4.484919355,South Dakota,0.77,23.5,12.22,0.04,0.03,0.91,2010_12_South Dakota
2010,12,0.435138249,3.271705069,3.047304147,Tennessee,0.71,16.01,8.98,0.12,0.01,0.73,2010_12_Tennessee
2010,12,0.585069124,9.542889401,4.128986175,Texas,0.77,21.84,10.04,0.08,0,0.78,2010_12_Texas
2010,12,0.444695185,3.233352034,3.356704067,Utah,0.79,20.43,10.68,0.12,0,0.84,2010_12_Utah
2010,12,0.358629032,7.40983871,2.908306452,Vermont,0.66,15.84,5.88,0.1,0.43,0.97,2010_12_Vermont
2010,12,0.45311828,3.503387097,2.671854839,Virginia,0.73,13.32,7.44,0.09,0.01,0.63,2010_12_Virginia
2010,12,0.349463753,4.858990635,3.095327784,Washington,0.7,23.93,14.78,0.06,0.01,0.48,2010_12_Washington
2010,12,0.358202765,5.00640553,2.419539171,West Virginia,0.66,12.25,5.55,0.14,0.02,0.62,2010_12_West Virginia
2010,12,0.408098472,8.938692699,4.668845501,Wisconsin,0.73,23.18,15.78,0.06,0,0.71,2010_12_Wisconsin
2010,12,0.504690145,5.963709677,4.347983871,Wyoming,0.8,24.03,9.99,0.12,0.02,0.85,2010_12_Wyoming
2010,2,0.497592593,4.381279762,2.318303571,Alabama,0.74,14.79,5.05,0.12,0.02,0.62,2010_2_Alabama
2010,2,0.504795501,15.96959355,4.200895863,Alaska,0.77,41.51,15.94,0.09,0,0.38,2010_2_Alaska
2010,2,0.572473545,7.208095238,3.109140212,Arizona,0.81,18.91,7.26,0.15,0.02,0.78,2010_2_Arizona
2010,2,0.464058957,2.98122449,2.374617347,Arkansas,0.75,11.75,6.29,0.08,0,0.79,2010_2_Arkansas
2010,2,0.516428571,8.438319805,2.946704545,California,0.8,18.93,12.96,0.08,0.02,0.59,2010_2_California
2010,2,0.588805272,5.148877551,3.072844388,Colorado,0.83,20.33,9.56,0.16,0,1.01,2010_2_Colorado
2010,2,0.487037037,2.291071429,3.136071429,Connecticut,0.78,6.65,5.05,0.13,0.07,1.18,2010_2_Connecticut
2010,2,0.493333333,2.238571429,5.303214286,Delaware,0.77,6.94,10.15,0.17,0.21,2.02,2010_2_Delaware
2010,2,0.538774929,12.60450549,4.023379121,Florida,0.77,22.21,9.97,0.07,3.56,0.86,2010_2_Florida
2010,2,0.53005698,5.277994505,3.221428571,Georgia,0.78,17.26,7.38,0.1,0.01,0.78,2010_2_Georgia
2010,2,0.583055556,3.786517857,2.212168367,Idaho,0.83,18.26,7.34,0.2,0.01,0.57,2010_2_Idaho
2010,2,0.443518519,3.239419643,4.4021875,Illinois,0.78,10.72,9.48,0.17,0.02,1.5,2010_2_Illinois
2010,2,0.382592593,3.120436508,4.030436508,Indiana,0.73,9.47,9.45,0.14,0.01,0.96,2010_2_Indiana
2010,2,0.461630291,7.649486607,4.034084821,Iowa,0.81,17.81,8.92,0.2,0.05,0.85,2010_2_Iowa
2010,2,0.520344545,2.232959184,4.171836735,Kansas,0.8,7.25,10.96,0.16,0,1.34,2010_2_Kansas
2010,2,0.38237037,2.761785714,3.0385,Kentucky,0.75,11.32,7.27,0.14,0.04,0.71,2010_2_Kentucky
2010,2,0.4765625,6.455848214,2.702321429,Louisiana,0.79,14.87,7.14,0.11,0.04,0.72,2010_2_Louisiana
2010,2,0.499514991,5.987083333,3.812708333,Maine,0.77,23.72,12.66,0.17,0,0.83,2010_2_Maine
2010,2,0.489259259,2.333392857,5.481428571,Maryland,0.74,8.43,12.74,0.14,0.14,2.11,2010_2_Maryland
2010,2,0.519259259,2.737261905,3.549404762,Massachusetts,0.74,8.39,6.08,0.17,0.01,1.2,2010_2_Massachusetts
2010,2,0.526938272,5.77597619,4.606190476,Michigan,0.79,17.12,12.71,0.2,0.01,0.6,2010_2_Michigan
2010,2,0.622990398,11.04776455,3.271693122,Minnesota,0.8,22.27,8.97,0.25,2.01,0.59,2010_2_Minnesota
2010,2,0.482810338,4.511373626,2.506373626,Mississippi,0.73,13.19,6.26,0.09,0.03,0.54,2010_2_Mississippi
2010,2,0.454802283,2.781616541,3.458345865,Missouri,0.75,14.18,8.45,0.14,0.01,0.58,2010_2_Missouri
2010,2,0.49726979,5.430364011,2.730590659,Montana,0.81,21.75,7.13,0.22,0.03,0.54,2010_2_Montana
2010,2,0.533050557,3.578198758,4.317329193,Nebraska,0.81,15.45,12.28,0.18,0.01,1.02,2010_2_Nebraska
2010,2,0.586494709,2.654087302,2.912275132,Nevada,0.83,11.48,8.24,0.15,0,0.92,2010_2_Nevada
2010,2,0.49962963,4.993571429,3.631071429,New Hampshire,0.74,13.09,5.74,0.2,0.35,1.12,2010_2_New Hampshire
2010,2,0.454444444,3.152678571,3.59375,New Jersey,0.72,8.67,6.81,0.13,0.12,1.26,2010_2_New Jersey
2010,2,0.569585097,3.581761905,3.871785714,New Mexico,0.8,12.92,7.84,0.13,0,1.09,2010_2_New Mexico
2010,2,0.486647173,5.044642857,3.642199248,New York,0.78,13.96,7.83,0.16,0.01,0.94,2010_2_New York
2010,2,0.511640212,3.349107143,3.404744898,North Carolina,0.76,14.27,8.73,0.11,0.01,0.96,2010_2_North Carolina
2010,2,0.491789363,11.56711823,3.286416256,North Dakota,0.79,22.5,9.22,0.2,2.74,0.81,2010_2_North Dakota
2010,2,0.347283951,4.126964286,3.895833333,Ohio,0.69,13.38,9.62,0.13,0.01,0.77,2010_2_Ohio
2010,2,0.4509375,2.949129464,3.757857143,Oklahoma,0.75,11.72,8.78,0.15,0,1.09,2010_2_Oklahoma
2010,2,0.482785794,4.241688312,3.083528139,Oregon,0.82,11.78,14.26,0.1,0,0.52,2010_2_Oregon
2010,2,0.415791246,4.729967532,3.304090909,Pennsylvania,0.73,15.13,9.54,0.16,0.01,0.81,2010_2_Pennsylvania
2010,2,0.532716049,4.197936508,3.00265873,South Carolina,0.76,14.64,8.37,0.12,0.07,0.89,2010_2_South Carolina
2010,2,0.419992284,7.638407738,3.46889881,South Dakota,0.81,20.34,10.83,0.18,0,0.59,2010_2_South Dakota
2010,2,0.42462963,2.43625,2.762627551,Tennessee,0.73,10.69,7.13,0.14,0.02,0.79,2010_2_Tennessee
2010,2,0.500847695,7.090173469,4.122928571,Texas,0.81,21.14,8.56,0.1,0.03,0.72,2010_2_Texas
2010,2,0.588179204,2.620310559,2.708322981,Utah,0.83,13.76,7.05,0.19,0,0.8,2010_2_Utah
2010,2,0.539259259,6.255267857,3.431071429,Vermont,0.78,17.61,6.59,0.2,0.01,1.07,2010_2_Vermont
2010,2,0.436790123,3.48264881,2.884077381,Virginia,0.77,11.84,7.01,0.12,0.01,0.66,2010_2_Virginia
2010,2,0.452773544,4.291693548,2.38733871,Washington,0.77,15.21,13.92,0.14,0,0.51,2010_2_Washington
2010,2,0.324285714,4.703826531,2.622091837,West Virginia,0.69,14.26,6.03,0.12,0.01,0.61,2010_2_West Virginia
2010,2,0.588122389,7.331635338,4.024661654,Wisconsin,0.81,18.35,11.09,0.25,1.07,0.77,2010_2_Wisconsin
2010,2,0.675701022,6.357155612,3.488915816,Wyoming,0.84,17.95,8.73,0.21,0,0.83,2010_2_Wyoming
2010,3,0.495860215,10.18534946,2.374086022,Alabama,0.74,17.93,5.12,0.06,1.77,0.6,2010_3_Alabama
2010,3,0.660708569,15.40196481,4.264063213,Alaska,0.82,37.91,16.11,0.14,0,0.52,2010_3_Alaska
2010,3,0.649295102,9.829318996,3.876810036,Arizona,0.81,22.18,9.28,0.19,0.02,0.91,2010_3_Arizona
2010,3,0.524009217,9.830506912,2.86702765,Arkansas,0.74,18.12,7.21,0.14,0.11,0.62,2010_3_Arkansas
2010,3,0.595058651,9.499010264,3.487272727,California,0.8,21.89,12.87,0.14,0.01,1.06,2010_3_California
2010,3,0.598191628,4.419735023,4.044608295,Colorado,0.84,18.03,11.19,0.13,0,0.75,2010_3_Colorado
2010,3,0.479354839,5.555483871,3.09483871,Connecticut,0.72,10.95,6.12,0.12,0.01,1.24,2010_3_Connecticut
2010,3,0.483870968,8.010322581,5.006774194,Delaware,0.77,13.01,9.37,0.11,2.77,1.81,2010_3_Delaware
2010,3,0.55853598,15.62233251,3.981414392,Florida,0.79,22.83,9.77,0.05,5.71,0.75,2010_3_Florida
2010,3,0.509528536,10.82689826,2.972754342,Georgia,0.76,18.48,6.27,0.08,1.67,0.92,2010_3_Georgia
2010,3,0.59065602,2.929711982,3.146209677,Idaho,0.84,11.41,10.77,0.15,0,0.57,2010_3_Idaho
2010,3,0.509375,6.230806452,4.510282258,Illinois,0.8,16.98,9.91,0.14,0.01,1.17,2010_3_Illinois
2010,3,0.513046595,6.663655914,3.849892473,Indiana,0.81,15.01,7.46,0.11,0.27,1.1,2010_3_Indiana
2010,3,0.513487903,4.714052419,4.75625,Iowa,0.79,17.54,10.39,0.13,0.01,1.26,2010_3_Iowa
2010,3,0.516482335,7.539231951,5.447526882,Kansas,0.78,20.13,10.9,0.09,0.02,1.56,2010_3_Kansas
2010,3,0.466967742,7.798419355,2.818483871,Kentucky,0.74,15.47,6.81,0.12,0.02,0.73,2010_3_Kentucky
2010,3,0.556774194,12.63758065,2.902217742,Louisiana,0.74,19.52,8.21,0.08,1.71,0.49,2010_3_Louisiana
2010,3,0.565026882,3.899274194,3.44811828,Maine,0.81,15.94,12.43,0.13,0.03,0.88,2010_3_Maine
2010,3,0.493225806,8.087258065,5.00983871,Maryland,0.73,13.82,9.5,0.12,2.08,1.74,2010_3_Maryland
2010,3,0.481290323,4.637096774,3.37827957,Massachusetts,0.77,10.51,8.8,0.12,0.32,1.03,2010_3_Massachusetts
2010,3,0.635569892,4.74016129,4.516086022,Michigan,0.79,14.56,12.24,0.2,0,1.08,2010_3_Michigan
2010,3,0.584886499,4.19348865,4.023572282,Minnesota,0.79,15.04,10.11,0.17,0,0.66,2010_3_Minnesota
2010,3,0.521364764,11.10473945,2.869330025,Mississippi,0.74,18.69,7.45,0.1,2.97,0.5,2010_3_Mississippi
2010,3,0.480271647,6.896943973,4.06672326,Missouri,0.74,18.41,9.64,0.11,0.01,1.07,2010_3_Missouri
2010,3,0.607122315,3.64924938,3.543120347,Montana,0.82,12.58,8.94,0.18,0.01,0.47,2010_3_Montana
2010,3,0.510757363,5.312762973,5.290757363,Nebraska,0.82,18.77,12.25,0.15,0.07,1.24,2010_3_Nebraska
2010,3,0.583734369,4.365400239,4.384982079,Nevada,0.83,15.22,10.03,0.17,0,1.32,2010_3_Nevada
2010,3,0.501774194,2.829032258,3.106935484,New Hampshire,0.78,8.32,5.81,0.16,0.07,1.24,2010_3_New Hampshire
2010,3,0.487741935,5.721129032,3.481935484,New Jersey,0.76,12.11,9.06,0.13,0.05,1.28,2010_3_New Jersey
2010,3,0.632086022,7.015774194,4.677580645,New Mexico,0.83,20.38,10.55,0.14,0,1.18,2010_3_New Mexico
2010,3,0.538217317,3.847589134,3.344074703,New York,0.8,10.14,11.1,0.12,0,0.85,2010_3_New York
2010,3,0.513387097,9.655852535,3.243479263,North Carolina,0.75,17.57,6.62,0.1,0.09,1.02,2010_3_North Carolina
2010,3,0.513641824,3.932035595,4.125350389,North Dakota,0.81,13.54,10.82,0.15,0,0.86,2010_3_North Dakota
2010,3,0.519462366,5.866693548,3.54766129,Ohio,0.79,12.74,9.12,0.17,0,0.93,2010_3_Ohio
2010,3,0.510866935,9.691693548,5.027137097,Oklahoma,0.74,20.9,10.54,0.11,0.06,0.94,2010_3_Oklahoma
2010,3,0.517055865,4.954017595,3.8228348,Oregon,0.81,11.59,14.55,0.14,0,0.91,2010_3_Oregon
2010,3,0.523482893,5.274164223,3.051466276,Pennsylvania,0.8,12.93,11.35,0.12,0.01,0.79,2010_3_Pennsylvania
2010,3,0.510358423,10.15082437,2.909820789,South Carolina,0.74,17.43,6.69,0.12,0.22,1.07,2010_3_South Carolina
2010,3,0.500594086,4.346048387,4.449932796,South Dakota,0.81,16.8,11.16,0.15,0.01,0.89,2010_3_South Dakota
2010,3,0.453640553,8.38078341,2.921751152,Tennessee,0.78,16.48,6.98,0.09,0,0.87,2010_3_Tennessee
2010,3,0.597248848,12.98193548,5.003046083,Texas,0.78,24.14,10.9,0.1,0.02,0.61,2010_3_Texas
2010,3,0.593478261,4.080897616,4.071318373,Utah,0.85,12.99,10.58,0.17,0.02,0.84,2010_3_Utah
2010,3,0.552741935,2.559274194,3.121048387,Vermont,0.79,8.17,5.57,0.17,0.02,1.09,2010_3_Vermont
2010,3,0.50077957,7.564677419,2.660188172,Virginia,0.77,14.55,5.99,0.12,0.08,0.79,2010_3_Virginia
2010,3,0.500760104,4.688772112,2.834765869,Washington,0.8,11.84,13.36,0.15,0,0.49,2010_3_Washington
2010,3,0.501198157,6.067788018,2.18124424,West Virginia,0.76,13.28,4.22,0.12,0,0.81,2010_3_West Virginia
2010,3,0.618896435,4.912105263,4.041290323,Wisconsin,0.81,15.4,9.81,0.17,0.02,0.74,2010_3_Wisconsin
2010,3,0.629989631,3.368836406,4.147384793,Wyoming,0.84,13.83,10.94,0.16,0.01,0.77,2010_3_Wyoming
2010,4,0.609277778,18.01227778,2.072916667,Alabama,0.75,23.55,5.34,0.08,12.39,0.67,2010_4_Alabama
2010,4,0.66532509,5.879368126,4.038956229,Alaska,0.83,21,14.68,0.09,0,0.52,2010_4_Alaska
2010,4,0.663222222,13.8675679,4.17854321,Arizona,0.78,27.02,11.51,0.28,0.25,0.89,2010_4_Arizona
2010,4,0.57502381,17.6747381,2.90652381,Arkansas,0.74,23.52,8.63,0.11,9.19,0.72,2010_4_Arkansas
2010,4,0.582424242,10.77709091,3.801318182,California,0.77,26.25,13.33,0.14,0.07,0.5,2010_4_California
2010,4,0.594380952,7.274119048,4.610404762,Colorado,0.85,19.99,11.77,0.19,0.05,1.36,2010_4_Colorado
2010,4,0.549333333,11.47133333,2.342333333,Connecticut,0.74,19.94,4.04,0.18,7.68,0.97,2010_4_Connecticut
2010,4,0.585666667,14.121,3.947333333,Delaware,0.73,21.76,7.1,0.2,9.26,0.62,2010_4_Delaware
2010,4,0.600538462,21.48251282,3.606512821,Florida,0.77,26.05,8.06,0.14,15.8,0.41,2010_4_Florida
2010,4,0.615410256,18.26871795,2.607717949,Georgia,0.75,23.61,6.86,0.08,11.43,0.52,2010_4_Georgia
2010,4,0.526168367,5.490761905,3.562095238,Idaho,0.83,17.07,9.8,0.13,0.02,0.5,2010_4_Idaho
2010,4,0.559854167,14.99814583,5.005041667,Illinois,0.76,21.5,10.26,0.12,3.85,1.23,2010_4_Illinois
2010,4,0.566037037,14.70618519,4.59937037,Indiana,0.74,21.23,9.47,0.14,5.55,0.83,2010_4_Indiana
2010,4,0.514,13.53525,5.219708333,Iowa,0.76,20.02,10.36,0.07,4.14,1.13,2010_4_Iowa
2010,4,0.580730159,15.22112698,5.910793651,Kansas,0.78,24.22,11.9,0.08,5.4,0.94,2010_4_Kansas
2010,4,0.5736,15.6369,3.037433333,Kentucky,0.75,21.97,8.02,0.08,7.19,0.48,2010_4_Kentucky
2010,4,0.592958333,19.89254167,3.023333333,Louisiana,0.74,24.52,7.95,0.12,12.31,0.95,2010_4_Louisiana
2010,4,0.5045,7.09125,2.881916667,Maine,0.75,16.74,14.85,0.14,0.37,0.51,2010_4_Maine
2010,4,0.593166667,14.29766667,4.04,Maryland,0.76,21.86,8.43,0.17,8.78,0.52,2010_4_Maryland
2010,4,0.541,10.03544444,2.566444444,Massachusetts,0.78,18.68,4.85,0.15,4.76,0.76,2010_4_Massachusetts
2010,4,0.569077011,10.33663333,5.171722222,Michigan,0.79,20.19,16.1,0.13,0.06,0.45,2010_4_Michigan
2010,4,0.560765432,10.13123457,4.458555556,Minnesota,0.76,19.07,11.67,0.1,0.32,0.77,2010_4_Minnesota
2010,4,0.602102564,18.9185641,2.766205128,Mississippi,0.74,24.07,8.12,0.09,13.37,0.73,2010_4_Mississippi
2010,4,0.535473684,15.76585965,4.159333333,Missouri,0.75,21.59,11.29,0.07,7.67,0.76,2010_4_Missouri
2010,4,0.548940318,6.110916667,4.566807692,Montana,0.82,15.88,11.46,0.12,0,0.62,2010_4_Montana
2010,4,0.557927536,11.97407246,5.85515942,Nebraska,0.81,20.87,12.04,0.12,0.73,1.16,2010_4_Nebraska
2010,4,0.574160494,6.921518519,4.545666667,Nevada,0.78,19.42,10.44,0.15,0.01,0.7,2010_4_Nevada
2010,4,0.5005,7.959666667,2.433,New Hampshire,0.73,17.36,4.23,0.14,1.32,0.82,2010_4_New Hampshire
2010,4,0.563,11.6595,2.697333333,New Jersey,0.74,21.11,5.04,0.16,6.16,0.9,2010_4_New Jersey
2010,4,0.649566667,12.32758889,5.279422222,New Mexico,0.82,23.84,12.56,0.24,0.01,1.61,2010_4_New Mexico
2010,4,0.543175439,9.717614035,2.836912281,New York,0.77,18.66,8.18,0.15,1.71,0.32,2010_4_New York
2010,4,0.610619048,16.5365,2.9285,North Carolina,0.75,23.33,7.38,0.09,7.23,0.29,2010_4_North Carolina
2010,4,0.562758621,9.396436782,5.430781609,North Dakota,0.76,18.46,12.87,0.11,0.2,0.8,2010_4_North Dakota
2010,4,0.556527778,13.08947222,4.135444444,Ohio,0.76,20.79,9.18,0.14,3.93,0.42,2010_4_Ohio
2010,4,0.545104167,17.19672917,5.217958333,Oklahoma,0.76,24.35,11.55,0.06,8.85,0.75,2010_4_Oklahoma
2010,4,0.501151515,6.187545455,3.762383838,Oregon,0.76,16.51,14.96,0.13,0.01,0.61,2010_4_Oregon
2010,4,0.548484848,11.20990909,2.682090909,Pennsylvania,0.77,21,8.09,0.16,3.5,0.36,2010_4_Pennsylvania
2010,4,0.619074074,17.54422222,2.734518519,South Carolina,0.76,23.2,7.29,0.15,8.89,0.45,2010_4_South Carolina
2010,4,0.548013889,10.59104167,5.422736111,South Dakota,0.76,20.17,11.19,0.12,0.24,1.4,2010_4_South Dakota
2010,4,0.578714286,16.5577619,2.854714286,Tennessee,0.75,21.57,9.11,0.06,8.31,0.46,2010_4_Tennessee
2010,4,0.567928571,18.88948095,5.29482381,Texas,0.78,27.91,11.15,0.08,5.65,0.78,2010_4_Texas
2010,4,0.596202899,7.750753623,4.468304348,Utah,0.84,18.67,11.1,0.16,0,1.22,2010_4_Utah
2010,4,0.509416667,7.835583333,2.50775,Vermont,0.75,16.9,4.89,0.13,1.49,0.56,2010_4_Vermont
2010,4,0.598666667,14.15858333,2.308333333,Virginia,0.77,23.34,5.8,0.14,4.94,0.25,2010_4_Virginia
2010,4,0.48016129,6.622075269,3.266602151,Washington,0.73,18.68,15.69,0.14,0.01,0.84,2010_4_Washington
2010,4,0.562285714,12.62390476,2.160809524,West Virginia,0.76,21.08,4.07,0.13,4.66,0.19,2010_4_West Virginia
2010,4,0.553315789,10.63719298,5.126263158,Wisconsin,0.77,19.9,11.43,0.13,0.16,0.88,2010_4_Wisconsin
2010,4,0.541095238,5.195083333,4.589416667,Wyoming,0.85,16.26,10.94,0.13,0.01,0.85,2010_4_Wyoming
2010,5,0.544865591,22.85548387,1.963413978,Alabama,0.73,26.55,6.13,0.08,14.05,0.59,2010_5_Alabama
2010,5,0.574638862,6.301579233,3.622581731,Alaska,0.82,20.88,15.2,0.14,0,0.64,2010_5_Alaska
2010,5,0.70344086,18.55158901,4.321911589,Arizona,0.78,29.06,9.94,0.19,3.17,1.5,2010_5_Arizona
2010,5,0.541013825,21.88281106,2.369539171,Arkansas,0.73,26.46,7.44,0.15,12.09,0.58,2010_5_Arkansas
2010,5,0.621099707,13.69270528,4.07170088,California,0.79,29.14,11.11,0.16,0.03,1.29,2010_5_California
2010,5,0.605829493,10.56156682,4.604205069,Colorado,0.82,26.86,9.74,0.15,0.03,1.15,2010_5_Colorado
2010,5,0.54516129,16.70129032,2.270322581,Connecticut,0.72,24.47,4.36,0.14,7.39,1.23,2010_5_Connecticut
2010,5,0.549032258,18.95064516,4.112903226,Delaware,0.74,24.74,8.85,0.19,11.14,1.77,2010_5_Delaware
2010,5,0.594317618,26.11228288,3.169727047,Florida,0.73,29.27,7.05,0.17,21.22,1.06,2010_5_Florida
2010,5,0.555657568,23.24516129,2.398610422,Georgia,0.72,28.54,6.6,0.09,13.73,0.79,2010_5_Georgia
2010,5,0.474124424,6.866947005,3.249976959,Idaho,0.75,19.46,9.65,0.16,0.04,0.94,2010_5_Idaho
2010,5,0.499395161,17.92209677,4.45608871,Illinois,0.74,26.09,10.06,0.09,7.32,1.2,2010_5_Illinois
2010,5,0.491433692,18.49749104,4.088673835,Indiana,0.73,24.83,9.4,0.12,8.31,0.9,2010_5_Indiana
2010,5,0.51546371,16.00096774,4.884919355,Iowa,0.73,24.85,9.02,0.12,5.98,1.7,2010_5_Iowa
2010,5,0.549969278,18.42082949,5.329385561,Kansas,0.75,26.41,10.78,0.1,7.31,1.3,2010_5_Kansas
2010,5,0.498419355,20.0256129,2.797774194,Kentucky,0.73,24.9,7.36,0.04,9.88,0.89,2010_5_Kentucky
2010,5,0.574959677,24.67326613,2.55516129,Louisiana,0.73,29.24,8.32,0.16,15.76,0.74,2010_5_Louisiana
2010,5,0.531774194,12.92825269,2.81655914,Maine,0.74,23.19,11.9,0.12,1.7,1.13,2010_5_Maine
2010,5,0.550483871,19.23145161,4.143548387,Maryland,0.75,25.3,9,0.18,10.3,1.59,2010_5_Maryland
2010,5,0.578064516,15.74021505,2.485483871,Massachusetts,0.76,24.69,5.46,0.14,5.88,1.12,2010_5_Massachusetts
2010,5,0.574462366,14.87604301,4.39227957,Michigan,0.78,26.49,12.56,0.11,1.62,0.91,2010_5_Michigan
2010,5,0.486690562,13.99492234,4.302425329,Minnesota,0.74,24.86,10.39,0.11,1.66,0.8,2010_5_Minnesota
2010,5,0.560704715,23.43136476,2.382605459,Mississippi,0.73,26.48,7.32,0.12,14.76,0.68,2010_5_Mississippi
2010,5,0.502275042,18.46845501,3.437555178,Missouri,0.74,25.27,8.88,0.06,9.06,0.61,2010_5_Missouri
2010,5,0.479460298,8.402264268,4.106476427,Montana,0.74,22.59,13.53,0.13,0.01,0.89,2010_5_Montana
2010,5,0.537671809,14.89186536,5.711809257,Nebraska,0.75,25.26,10.73,0.09,0.37,1.77,2010_5_Nebraska
2010,5,0.578578256,9.641839904,4.569510155,Nevada,0.76,24.11,9.82,0.2,0.01,1.53,2010_5_Nevada
2010,5,0.527741935,14.07790323,2.303225806,New Hampshire,0.72,23.4,4.6,0.11,2.64,1.19,2010_5_New Hampshire
2010,5,0.537096774,16.70854839,2.654032258,New Jersey,0.73,24.1,6.34,0.16,5.98,1.09,2010_5_New Jersey
2010,5,0.680698925,17.31746237,5.190903226,New Mexico,0.79,28.25,9.41,0.06,0.14,1.84,2010_5_New Mexico
2010,5,0.532222977,15.3666893,2.539439728,New York,0.74,25.58,9.56,0.15,1.28,0.58,2010_5_New York
2010,5,0.531290323,20.9212212,2.872465438,North Carolina,0.74,25.44,7.12,0.15,9.25,0.99,2010_5_North Carolina
2010,5,0.486840934,12.76211346,5.67727475,North Dakota,0.74,24.84,13.02,0.1,2.09,1.92,2010_5_North Dakota
2010,5,0.514677419,17.79188172,3.786774194,Ohio,0.75,24.66,11.38,0.07,6.26,0.84,2010_5_Ohio
